2026-04-06 16:25:06 | INFO     | naukri_agent.storage | Database ready: memory\agent.db
2026-04-06 17:40:44 | DEBUG    | naukri_agent.browser | Loaded 17 session cookies
2026-04-06 17:40:47 | ERROR    | naukri_agent.main | Agent error: Message: invalid session id: session deleted as the browser has closed the connection
from disconnected: not connected to DevTools
  (Session info: chrome=146.0.7680.178); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
	chromedriver!GetHandleVerifier [0x115cdf3+10b03]
	chromedriver!GetHandleVerifier [0x115cf24+10c34]
	chromedriver!(No symbol) [0xf42120]
	chromedriver!(No symbol) [0xf3108e]
	chromedriver!(No symbol) [0xf4fbe9]
	chromedriver!(No symbol) [0xfb450c]
	chromedriver!(No symbol) [0xfca309]
	chromedriver!(No symbol) [0xfad8a6]
	chromedriver!(No symbol) [0xf80229]
	chromedriver!(No symbol) [0xf80fe4]
	chromedriver!GetHandleVerifier [0x13c48b9+2785c9]
	chromedriver!GetHandleVerifier [0x13bfeb5+273bc5]
	chromedriver!GetHandleVerifier [0x13de06b+291d7b]
	chromedriver!GetHandleVerifier [0x1175cc8+299d8]
	chromedriver!GetHandleVerifier [0x117d9fd+3170d]
	chromedriver!GetHandleVerifier [0x11658c8+195d8]
	chromedriver!GetHandleVerifier [0x1165a92+197a2]
	chromedriver!GetHandleVerifier [0x114ee9a+2baa]
	KERNEL32!BaseThreadInitThunk [0x75d55d49+19]
	ntdll!RtlInitializeExceptionChain [0x76fad83b+6b]
	ntdll!RtlGetAppContainerNamedObjectPath [0x76fad7c1+231]
Traceback (most recent call last):
  File "d:\AI Agent 2\naukri_agent_v2_fixed\main.py", line 288, in run_agent
    if not login(_driver, email, password, debug_dir=settings.debug_dir):
           ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "d:\AI Agent 2\naukri_agent_v2_fixed\auth\login.py", line 42, in login
    if _is_logged_in(driver):
       ~~~~~~~~~~~~~^^^^^^^^
  File "d:\AI Agent 2\naukri_agent_v2_fixed\auth\login.py", line 27, in _is_logged_in
    return "login" not in driver.current_url.lower()
                          ^^^^^^^^^^^^^^^^^^
  File "C:\Users\Yogesh\AppData\Roaming\Python\Python313\site-packages\selenium\webdriver\remote\webdriver.py", line 556, in current_url
    return self.execute(Command.GET_CURRENT_URL)["value"]
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Yogesh\AppData\Roaming\Python\Python313\site-packages\selenium\webdriver\remote\webdriver.py", line 446, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "C:\Users\Yogesh\AppData\Roaming\Python\Python313\site-packages\selenium\webdriver\remote\errorhandler.py", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.InvalidSessionIdException: Message: invalid session id: session deleted as the browser has closed the connection
from disconnected: not connected to DevTools
  (Session info: chrome=146.0.7680.178); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
	chromedriver!GetHandleVerifier [0x115cdf3+10b03]
	chromedriver!GetHandleVerifier [0x115cf24+10c34]
	chromedriver!(No symbol) [0xf42120]
	chromedriver!(No symbol) [0xf3108e]
	chromedriver!(No symbol) [0xf4fbe9]
	chromedriver!(No symbol) [0xfb450c]
	chromedriver!(No symbol) [0xfca309]
	chromedriver!(No symbol) [0xfad8a6]
	chromedriver!(No symbol) [0xf80229]
	chromedriver!(No symbol) [0xf80fe4]
	chromedriver!GetHandleVerifier [0x13c48b9+2785c9]
	chromedriver!GetHandleVerifier [0x13bfeb5+273bc5]
	chromedriver!GetHandleVerifier [0x13de06b+291d7b]
	chromedriver!GetHandleVerifier [0x1175cc8+299d8]
	chromedriver!GetHandleVerifier [0x117d9fd+3170d]
	chromedriver!GetHandleVerifier [0x11658c8+195d8]
	chromedriver!GetHandleVerifier [0x1165a92+197a2]
	chromedriver!GetHandleVerifier [0x114ee9a+2baa]
	KERNEL32!BaseThreadInitThunk [0x75d55d49+19]
	ntdll!RtlInitializeExceptionChain [0x76fad83b+6b]
	ntdll!RtlGetAppContainerNamedObjectPath [0x76fad7c1+231]

